"ITA.home.1","ITA.home.2","ITA.home.3","ITA.home.4","ITA.home.5","ITA.home.6","ITA.home.7","ITA.home.8","ITA.home.9","ITA.home.10","ITA.home.11","ITA.home.12","ITA.home.13","ITA.home.14","ITA.home.15","ITA.home.16","ITA.work.1","ITA.work.2","ITA.work.3","ITA.work.4","ITA.work.5","ITA.work.6","ITA.work.7","ITA.work.8","ITA.work.9","ITA.work.10","ITA.work.11","ITA.work.12","ITA.work.13","ITA.work.14","ITA.work.15","ITA.work.16","ITA.school.1","ITA.school.2","ITA.school.3","ITA.school.4","ITA.school.5","ITA.school.6","ITA.school.7","ITA.school.8","ITA.school.9","ITA.school.10","ITA.school.11","ITA.school.12","ITA.school.13","ITA.school.14","ITA.school.15","ITA.school.16","ITA.others.1","ITA.others.2","ITA.others.3","ITA.others.4","ITA.others.5","ITA.others.6","ITA.others.7","ITA.others.8","ITA.others.9","ITA.others.10","ITA.others.11","ITA.others.12","ITA.others.13","ITA.others.14","ITA.others.15","ITA.others.16","ITA.all.1","ITA.all.2","ITA.all.3","ITA.all.4","ITA.all.5","ITA.all.6","ITA.all.7","ITA.all.8","ITA.all.9","ITA.all.10","ITA.all.11","ITA.all.12","ITA.all.13","ITA.all.14","ITA.all.15","ITA.all.16"
0.278506870839327,0.135544790467446,0.120001483919361,0.0141698854504923,0.00965127933247774,0.0895850983089894,0.161230451482109,0.604429890244113,0.436662714267214,0.0422206760651426,0.0119597867175163,0.0603051411578449,0.0577210461831225,0.0685308018301679,0.0249722287745593,0.0142378384097726,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19864706354718e-125,1.32668682861762e-100,3.06468113832981e-139,1.02763597413527,0.177324674710442,0.0113946722649359,8.31583217543908e-10,0.00076127177558329,0.0162814668896127,0.0339097479071845,0.0357608250320779,0.0268515315373405,0.0619007855956077,0.0221989079684633,0.0265222077429505,0.000705930144861987,0.000405099151355784,1.61926058985161e-53,1.65611601176167e-113,0.617797480910667,0.15750393081083,0.0765171295920803,0.152737711073253,0.180331752648974,0.386815716291525,0.323799702768606,0.280749789823183,0.321871523755135,0.301928837442128,0.284194714471709,0.286394782376297,0.219587516249388,0.228965969091379,0.234875403765742,0.114160918845586,1.92394032588526,0.470373395988719,0.207913285776377,0.166907597355328,0.190744303757035,0.492682281490127,0.518939902157899,0.920940505099373,0.78538576955969,0.406050299102878,0.318353409157688,0.373222131277093,0.278014492577372,0.297901870072903,0.259847632540301,0.128398757255358
0.224318022312703,0.236575290158449,0.218114867083114,0.0530880421138248,0.0333140558805325,0.019266955076162,0.17946528169751,0.305946651453243,0.724653350656535,0.0894436914911525,0.0342773140866167,0.0186318067362428,0.0650896320283089,0,0.0186998075879576,0.0306640574357983,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84564025892669e-89,1.77587792036432e-90,5.37792547541477e-87,0.138678130972229,0.675318728396478,0.0127992255986536,8.03610815273893e-06,0.00187890036258259,0.00550957806511424,0.0155559623652493,0.0172564912794081,0.0191850963384794,0.0141942884902696,0.0136212319206034,0.00487288724437522,0.00159102420148131,0.00066893506424593,9.27175163923774e-05,1.23427102960903e-43,0.402868373681372,1.54518250368056,0.543599753408896,0.0499426847633139,0.0733115176908513,0.146364224568354,0.322270629687912,0.539227469581286,0.461697434628166,0.0742027530775261,0.0875549922714502,0.0629190865471028,0.169931437506144,0.168634731667202,0.0991028465673485,0.00523461058468033,0.765864526966303,2.45707652223548,0.774513846090663,0.103038762985291,0.108504473933966,0.17114075770963,0.517291873750671,0.862430612313937,1.20553588162318,0.177840733058948,0.13545353827867,0.0864237805277209,0.236612093735934,0.169303666731448,0.117895371671698,0.0358986680204787
0.0547965753449535,0.384646075920797,0.350236737899914,0.0963834162616713,0.11916522095621,0.00544369309142785,0.0718467104840079,0.304272867805153,0.722722154371115,0.314549175911188,0.13335947761099,0.0123413312085574,0.010071295867643,0.0144199611456138,0,0.00796940948196791,0,0,0.0419972540837777,3.24579808004449e-73,3.51259764906869e-128,1.86366287169244e-83,8.04460865177072e-70,0.0143227489716225,6.25305870014696e-58,1.74002215570245e-72,0.0311899386523613,1.496986905354e-94,1.44611118212374e-80,1.21671118286624e-75,2.47975769137105e-05,1.37511700230914e-74,2.88715056844026e-23,0.157058099064985,0.827438615532963,0.0148451257732575,0.000223449372726583,0.00840936585837995,0.00913758129617841,0.0192479622541591,0.0303578347426603,0.0290686641755798,0.0186545165468548,0.00984392889222366,0.000820783449229314,0.000470375344346483,2.3995560157415e-35,2.9509449798951e-58,0.0771626924233561,0.65774727686938,2.98031544846167,0.354804763094644,0.427263393547681,0.253990015905615,0.30132549634879,0.307720916181198,0.591481322746384,0.370023065690518,0.270357780534545,0.0571023244133998,0.10741119224721,0.216581558951298,0.109391432255377,0.14702517161174,0.13195926776831,1.19945145185516,4.19998805597833,0.466033305129572,0.546652063876617,0.267843074855423,0.382309788128976,0.645564495212132,1.34456131186016,0.713640905777285,0.453561713344751,0.0792875845141808,0.118303271564083,0.231471895441259,0.109416229832291,0.154994581093708
0.00344411416325512,0.111257788368147,0.342305784305515,0.362404639301075,0.11248642270687,0.0311738344890794,0,0.119256314207909,0.351213476379536,0.761220124927968,0.4438874602727,0.044820991642943,0.00129679919903422,0.00233199713042475,0.0231887618782249,0.00591925191055595,0,0,1.82360835044609e-45,1.19069860050394e-48,1.00851727971392e-68,8.739746631377e-72,2.34179830497129e-28,1.85524848654149e-43,6.79661438959614e-37,4.21497094484907e-38,5.04202271526202e-60,3.30223921001791e-28,2.42939721632763e-73,1.75058413174523e-42,6.93476624453886e-51,1.37510289946633e-83,2.30553996718587e-15,3.00157745763617e-25,0.258038925100641,0.871270566910947,0.0048478554971847,0.0023404737125344,0.00516307401871687,0.0167195293369324,0.0201407468962543,0.0307522241596161,0.0165787071445456,0.0130351025976218,0.00273932361451379,0.000213834301795984,3.62470210302723e-90,2.48346417483381e-68,0.062857995987011,0.239171318601647,1.68693278205155,4.27696456731763,0.806969430868525,0.477120327055718,0.236386389053388,0.220368600701529,0.394060771452594,0.38506292923041,0.161347509943137,0.0261320836833676,0.0788393985614605,0.0175632778431566,0.047666208893347,0.0375096945222991,0.0663021101502685,0.350429106969794,2.28727749145771,5.51063977352965,0.924303709072579,0.510634635257332,0.241549463072105,0.35634444424637,0.765414994728385,1.17703527831799,0.621813677360382,0.0839881779239324,0.0828755213750085,0.0201091092753773,0.0708549707715719,0.043428946432855
0,0.032777717827887,0.0543330632529224,0.302329481943229,0.274339293340497,0.016308103375696,0.00727992728112981,0,0.0480163334061142,0.649445701839834,0.308431071247624,0.249228488772916,0.0393671997401637,0.0051315421115609,0.00602459767087628,0,0,0,0.0257666229031694,0.179321313658211,0.406641298694791,0.630449983397019,0.319548877443642,0.647803567521825,0.441885666611234,0.511269425934521,0.297584454190388,0.0961672287714411,0.00800395515989256,1.53396656470718e-05,3.33981659227404e-34,3.49885652494891e-06,0.0344103637971136,0.0023368861211521,1.33054456511858e-26,0.0750799734381107,0.0359185930401905,0.00239511971140965,1.3581801072822e-06,0.00293781076393314,0.00190542972592563,0.00176532139368367,0.00267920320359018,0.00243011728022965,0.000443833241512556,0.000367026435739231,2.09733504275211e-63,3.5836050440986e-118,0.0575003470700809,0.0469321916855467,0.130281147853796,0.932959923161527,3.65082758821936,1.59287268936625,0.874168332011261,0.492828655391582,0.403079043188346,0.461851957541045,0.472105226532523,0.271521114235847,0.17344393144033,0.0983403036564526,0.149503809035494,0.0884769236660672,0.0919107108671945,0.0820467956345857,0.210380834009887,1.48969069220108,4.36772677329484,2.24202589585038,1.20099849491614,1.14357003367734,0.894886472931619,1.62433240670908,1.08079995517412,0.619346949060434,0.221258919581899,0.1038542118694,0.15552840670637,0.0884804225225921
0.000138739975870866,0.00499722716807806,0.0289655560974991,0.0675754261849295,0.305722539203318,0.258181503001355,0.1222503650087,0.0293121703643967,0.0175963261762886,0.120232471326697,0.419009001976255,0.268411705139811,0.313750802839367,0.0372361355599389,0.0103653113956484,0.00475660697657167,0,0,0.00424946455539447,0.02729342075456,0.332857433891447,1.26383956080876,1.06059658187254,0.829338595383443,0.908408991041286,0.572866247189137,0.305976074345215,0.165776103298925,0.0102627878796595,2.7872315648338e-06,7.59006323000427e-06,1.26665975781638e-05,0.0079180808304339,2.15828833550673e-25,1.37479942848932e-29,0.00299456378800077,0.0836664395347623,0.0161171335208422,0.00859324021719531,0.00189830706567773,0.00583048574496249,0.0021051349633141,5.1137472065443e-32,0.00430468660598707,0.00325999875911272,0.00245514125112289,5.95607394480224e-62,0.00230242128952583,0.0805657905975369,0.108854685931599,0.0843032109335814,0.600046806829001,2.03693507365937,2.42264839428175,1.61549280635227,0.7653594789401,0.677540035123447,0.605414034768009,0.578960158208088,0.19401264098361,0.151068472010116,0.0386161021150679,0.0810078907096766,0.00844390577009867,0.0886226114038416,0.113851913099677,0.117518231586475,0.697910217556491,2.7591814862889,3.96078659161271,2.80693299345071,1.62590855175362,1.60937583808598,1.30061788824716,1.30394523452956,0.632505136028333,0.478342061488255,0.0783101661576945,0.091380792168555,0.0155156006337743
0.198291161690506,0.159909221652639,0.0330360204012334,0.0205236657068831,0,0.0307012187417928,0.268611133179756,0.143206584737364,0.0678050761929571,0.0169159743390932,0.10295978174077,0.178655505036856,0.0976509242023754,0.104679687460708,0.0415058976066284,0.0140029787191748,0,0,0.0235572855738842,0.118869956043254,0.414602846403624,0.798641797227053,1.06865346809705,0.863363282719048,0.760411800712739,0.329575689885582,0.348858327995762,0.0717685269326177,0.00518683823322093,3.93113271230015e-06,2.2513885040594e-27,1.21524218370314e-18,0.00898543465600738,0.00911472947285398,0.0835219116747451,0.0736378379568538,0.0215706702228293,0.0487519870674737,0.0148058809558811,0.0168571897501393,0.014338260829817,0.00623094681256692,0.00567580161264996,0.00103747527340072,0.000735862637609014,0.000519027872865562,1.9504597429832e-46,1.90261329422524e-64,0.249103874224465,0.0721208626651811,0.34798271722175,0.069152261699763,0.623523989105655,0.890720054736967,1.44878993094123,0.873604587252673,0.638328128306785,0.445405103705318,0.50189694734676,0.413639957659881,0.265175054592109,0.128399971528073,0.131233064153166,0.0702414012979477,0.456380470570979,0.241144813790674,0.488097934871613,0.282183721406754,1.05969750573211,1.76881505777329,2.80086041317392,1.89703164445922,1.4808832660423,0.79812771474256,0.959390858695942,0.665101464902755,0.368748679665315,0.23360261799436,0.172738961759795,0.0842443800171224
0.488365384740554,0.547075676802578,0.0876662329193967,0.0483781335446447,0.00334550459931643,0,0.149840961158386,0.454368702561606,0.329138886496471,0.0176079847868815,0,0,0.150194547586172,0.0249355524792328,0.0439585380680689,0.00162136099488069,0,0,8.06233595073292e-15,0.260946463994164,0.407873635625755,0.645437062454942,1.03569066026446,1.80495096417895,1.82747739960814,1.04598932153717,0.516161625551515,0.165260711546142,0.00935002088998351,1.25336618712563e-05,1.58235244676353e-05,1.22632444666246e-05,0.0112452521780359,0.0206370580436667,0.0108812181785422,0.00259740193596332,3.26858828867364e-28,0.00577366138669913,0.00955772011199512,0.0204574504800235,0.0297955362597634,0.00457920485686928,0.0014782024676433,0.00126604457169124,6.19941225003869e-32,2.87399775760451e-84,1.15880836083172e-119,2.85627434840546e-110,0.251887982673228,0.185610899444135,0.218871651939969,0.185665662051857,0.410906467495751,0.987030470416454,1.38471083110851,1.31845251422898,1.0894948452407,0.63173456157889,0.52579901112357,0.439723481183371,0.432416453091738,0.463212719328141,0.218536582697892,0.119190834029085,0.751498619591818,0.75332363429038,0.317419103037916,0.497587661526629,0.822125607720822,1.6382411942581,2.57980017264336,3.59822963144956,3.27590666760507,1.69991107275981,1.04343883914273,0.606250237301205,0.591961021567894,0.488160805469246,0.262510944290429,0.120824458268433
0.247052500693113,0.287095512638526,0.34672756806614,0.23428789083337,0.00700434724603345,0,0.0447478878330633,0.18849920019596,0.386010470235015,0.0789659575640098,0.0240176480702459,0.00966953013240632,0.0145505908425957,0,0.00977171016153811,0.0246903959859409,0,0,0.00390913451926347,0.151492391673477,0.402600959829494,0.814446399431163,1.17811397187337,0.921547630445381,1.179082772252,0.98185181997548,0.919536227684207,0.131904890524804,0.0132755740812923,1.50920443298828e-05,1.23936099958969e-05,6.94994442152234e-06,0.00558578085095915,0.0743696374233538,0.00951403473883713,0.161096978729128,1.56693877841758e-24,0.00470253576994983,0.00126020620623079,0.0143663267346735,0.030332541320991,0.0191408528369009,0.016707262620994,0.0047333720264061,0.00689490975526844,6.4308738998256e-58,5.36449453911327e-138,1.48066771667934e-115,0.369748995233492,0.184726299722686,0.223269100924938,0.125212415493082,0.532316132327463,0.487756863784281,0.850261338410086,0.82026431030362,0.944077788371385,0.6756763879303,0.56609987935478,0.28633842860686,0.34077767663257,0.199418294009897,0.253252391040166,0.0475468115270221,0.622387276777564,0.546191449784565,0.583419838249179,0.672089676729059,0.94192143940299,1.30690579898539,2.07438340432275,1.94467746767963,2.53950357217939,1.75563501830669,1.52636101773023,0.432646221290477,0.375498751311726,0.199433386054227,0.2630364948117,0.0722441574573846
0.054743980600941,0.30273125051155,0.122582713279285,0.269799840338234,0.164389424462832,0.0409101150198746,0,0.0690549748626488,0.111968910456039,0.240291816441088,0.135620522382105,0.0622056692093653,0.0129346934839009,0.003544479463515,0.0242149153229653,0.036609538705085,0,0,0.0267307076871976,0.497790423081765,0.153618831562005,0.423021848297752,0.95189149994541,0.857499584769319,0.832065777918694,0.660644121455827,0.671148816619609,0.180166009350365,0.00935385793288389,2.23889850927441e-05,2.49947517689142e-05,9.31589387297808e-06,0.0705957547859909,0.0895265057943059,0.00860298648197217,0.155585979451712,2.07123632265174e-11,0.00610826135830827,0.0138966234579338,0.0277778427009001,0.0158308172585736,0.00350792597335691,0.00927882108659486,0.00612743729049372,0.000640897843351978,1.30316657267306e-36,1.10432041210191e-130,2.78215883365158e-131,0.097916965240034,0.134926387393822,0.149378164566956,0.165940559319689,0.304656953410015,0.274434947225821,0.48086631550616,0.590911131276709,0.7501325630638,0.321619705464347,0.422181540351436,0.313484167502093,0.221467380086391,0.16779569278854,0.115602626052712,0.129804352547345,0.223256700626966,0.527184143699678,0.307294572015411,1.0891168021914,0.622665209455564,0.744475171901756,1.4466544389095,1.54524353360958,1.70999806869711,1.22606356933462,1.23822970043974,0.561983283352317,0.244396829346528,0.171362561237147,0.139842536127446,0.166423207146303
0,0.0242792646437203,0.114252997613579,0.332332334294813,0.228955245954925,0.0475426543113433,0.0221315705073694,0,0.0178871213872347,0.191606197205197,0.238597843575996,0.108282784932624,0,0,0.00995184313747965,0.048630668484302,0,0,0.0608516509502158,0.437593817995551,0.0955467493899868,0.505018004716422,0.387434043623616,0.797968184172472,0.906198072310489,0.683875109004568,0.403494300004741,0.156055493154881,0.00555382540784602,7.45819314422623e-06,4.55885506573499e-06,1.06192493184444e-05,0.026927277899886,0.126528559340867,0.235567685798033,0.144669229720063,1.79146393720465e-10,0.000733289987865568,0.00900750628242965,0.00639781308772568,0.0120224707406839,0.0259099497737388,0.0183032524927834,0.00878521362059423,0.00241143599945124,2.62519744090191e-50,1.2506285631186e-139,3.76739135553281e-128,0.0758589822142307,0.114554793652477,0.289736168731634,0.167905546734881,0.293943267570732,0.587524630426415,0.51067374005503,0.628595409327658,0.585633316527378,0.341121871212735,0.369451256335793,0.572992917270291,0.472181209149997,0.204529934820727,0.238718332923922,0.111922535353143,0.102786260114117,0.265362617637065,0.700408503093462,1.08250092874531,0.61844526309479,1.14081857944205,0.929246860468445,1.43296140658786,1.52174098096579,1.24251312719624,1.02984665240931,0.84611640897839,0.480146470557294,0.204537393013871,0.248674734916467,0.160563823086764
0,0.0311405113992451,0.0213555833630984,0.00193407365857358,0.232448663016118,0.153850388610255,0.160902722728567,0.0169370190852456,0,0.0589953246756965,0.113396924717641,0.305838535460668,0.0537123359048676,0.025298027027658,0.00898774307406542,0.0116826995506663,0,0,0.0971939874485348,0.0043356785380147,0.039953198432694,0.111026362796742,0.236092494832032,0.247942489225953,0.34868808377203,0.269473456267214,0.286376316913283,0.111879371618925,0.00737024487676261,4.61434649150224e-05,3.51692830975461e-06,3.25731122811222e-06,0.0478555536933292,0.185553306596949,0.352012858482252,0.00305323574842493,2.0249994566124e-28,0.0048508071223965,2.10257404829898e-20,0.0022855917711974,0.0148550088234805,0.022174436881592,0.0127394565591376,0.00793156248982003,0.00592321541450505,3.16506835440032e-62,6.03161040057605e-78,1.22575224494863e-135,0.191913332396233,0.170338641619524,0.166245287352285,0.141470278470285,0.186890007451173,0.723937620949391,0.639979700208759,0.705339662626463,0.719717750714366,0.568807770830545,0.768166370820049,0.763236566845229,0.753113832985183,0.330379055591464,0.340313444282027,0.121083900512329,0.239768886089562,0.387032459615718,0.63680771664617,0.150793266415298,0.459291868899985,0.993665179478785,1.03697491776936,0.972504762708859,1.08326084330988,0.919450988655048,1.18067906901011,1.18888603641464,0.820119629181318,0.355723226084037,0.349304704284402,0.132769857374223
0,0,0,0.0282827693534375,0.0987434371472374,0.167899443288485,0.207662429948773,0.0734620817324646,0,0.0203039116683345,0.0133585089984008,0.343258141282794,0.128469382451226,0.144565581570782,0.00660680168070737,0,0,0,0.00589845416680638,0.000516789948561233,0.00201993669871053,0.0235054875712806,0.0182005454628505,0.042643511300384,0.0482803816318552,0.065134927752602,0.0295922711375158,0.0114462934451947,0.000510329512665115,4.14240206085197e-05,8.45221085967377e-06,4.14335447981922e-05,0.0088819558306158,0.00644039389747424,0.0163075593474346,0.0865233577922137,0.00389049681847934,1.96112434572431e-31,0.00107301519949064,0.00117058344528097,0.00114146223656634,0.00112024675823589,0.00291008564159288,0.00263853680206984,0.00226174426591984,0.000709541393685689,1.26088259540512e-74,1.59477336773488e-99,0.0981038373300847,0.111193693194342,0.118017456830093,0.226915099365562,0.422191357717272,0.596292860737738,0.58139829735024,0.700289290842315,0.780492318989975,0.658635855238666,0.526596159554957,0.776273664842146,0.674896081787293,0.680042075343972,0.507545548041072,0.303431334298088,0.1069857931607,0.117634087091816,0.140223470344334,0.342238016459775,0.5268452283817,0.787697791597503,0.808334287961354,0.817565467320445,0.829914162858396,0.745194941417839,0.572457025332467,1.1336166363722,0.806137538017104,0.825358622329049,0.514160801932639,0.303472767842886
0,0.0534661140860167,0,0,0.0145267231129909,0.0498555298053076,0.309462681812472,0.222617524381545,0.0298388185205981,0,0.0845850251113604,0.0422722721697367,0.0814091686275984,0.336686784161037,0.0668695299758188,0.0168587239376584,4.17037877133101e-161,2.36006541530516e-98,2.51499823763078e-64,2.51954376656669e-82,8.15174976315502e-06,8.53453508757311e-06,6.69583206783341e-05,8.50096008954383e-06,3.77167286054996e-05,6.76343348750435e-05,9.72046571902659e-05,2.2731085525594e-05,3.73871282631273e-05,6.69130609060775e-05,6.71780661241665e-05,8.17844976408721e-06,0.00120732100942158,0.00546525492741501,0.00119861680897931,1.07352550663042e-41,1.55494375254797e-54,6.47046667591508e-43,0.00114176582335735,1.11178660764821e-49,0.0011500235627052,0.0011555912561144,2.42063674768151e-50,0.00310711805454227,0.00299884673456943,0.00486466225782926,5.55826082088839e-53,4.35815471263318e-118,0.0591139071202732,0.0905637120757646,7.8938209979507e-26,0.0136842608403852,0.226952675732808,0.466793226027147,0.717926704558961,0.747960251275969,0.681914603582437,0.596594416752139,0.669648581263608,0.511980519233602,0.638809759250903,0.675590623698214,0.306108961755283,0.219115879348686,0.0603212281296947,0.149495081089196,0.00119861680897931,0.0136842608403852,0.241487550595562,0.516657290367542,1.02859811051547,0.970586276617603,0.712941162394346,0.597817642343128,0.754330811032159,0.557382640543406,0.723255161741334,1.01720898317799,0.373045669797226,0.235982781736108
0,0,0.0687148393874856,0.05613701781755,0,0,0.0310432103009056,0,0,0,0,0,0,0.12302612440305,0.277439068275347,0.136385743076124,4.78088112354638e-125,1.25437258786256e-106,1.90753459774771e-113,9.12145427580912e-06,3.26907566856042e-36,4.12974593985485e-05,2.49307372398177e-05,2.49347301398804e-05,9.05271665204799e-06,5.70503275902423e-05,9.25751258901456e-06,5.76073368514662e-05,9.25471347497222e-06,9.02859737546837e-06,1.65891117254938e-47,4.0964973055531e-05,3.52798629899548e-66,1.22224667437231e-64,4.7499291061079e-82,4.78773133876484e-103,1.47762315098533e-148,1.42113003984441e-94,3.71697625702093e-88,3.06001860969477e-66,9.16583535119899e-88,4.22056313085488e-73,4.8908842522786e-106,2.8300466405449e-100,7.74575469638327e-68,3.17567703317147e-80,4.4632039383049e-92,6.68855322642983e-148,0.0270733674372854,0.0416375044198233,0.0413833460636451,0.109237107629154,0.000270048099645174,0.322986781086198,0.309987534353043,0.251045264843541,0.469964942047827,0.389594477490388,0.34413773570616,0.395151932593384,1.08096950536548,1.27995265578111,0.250479136699265,0.0885388146662256,0.0270733674372854,0.0416375044198233,0.110098185451131,0.16538324690098,0.000270048099645174,0.323028078545596,0.341055675391188,0.25107019957368,0.469973994764479,0.389651527817978,0.344146993218749,0.395209539930235,1.08097876007896,1.40298780878154,0.527918204974613,0.224965522715405
0,0,0,0,0,0,0,0,0.284872190605791,0,0,0,0.0019160074982132,0,0.13722588666885,0,6.23261201121633e-127,1.16102391761871e-131,9.00286378335494e-75,9.89585026181921e-94,0.000105310286875167,1.21813523522048e-74,6.07065589097008e-71,5.36309146711878e-78,1.79111185630948e-52,0.000107029744786277,4.71427326068687e-39,3.67962479911863e-93,7.06391874854616e-68,5.51106604462201e-89,3.7747744124573e-92,9.94219021883575e-109,7.53881752731243e-111,1.05060719200762e-118,7.77810712097407e-107,2.69901078283731e-126,3.9144014063343e-118,4.59215797637048e-132,1.39937178807784e-93,7.21366512201972e-141,9.77570999665538e-102,1.17393042122246e-116,1.04017358438894e-108,2.8299966682035e-102,1.18485326528772e-85,1.4520051433827e-130,5.12259088156522e-137,8.53450972624237e-116,1.10382884553845e-11,7.38377731811853e-06,4.64739605063403e-24,0.116787701323811,0.081685162289096,0.000165666751945537,1.45687342241211e-12,0.148885936185729,0.287652378930976,0.943051007955319,0.504464875113253,0.506491558195357,0.14933704539325,1.60799248042989,0.49074154336224,4.51948493443548e-07,1.10382884553845e-11,7.38377731811853e-06,4.64739605063403e-24,0.116787701323811,0.0817904725759711,0.000165666751945537,1.45687342241211e-12,0.148885936185729,0.572524569536767,0.943158037700106,0.504464875113253,0.506491558195357,0.151253052891463,1.60799248042989,0.627967430031089,4.51948493443548e-07
